1.2722E+2	8.3550E+1	4.0027E+2	0.0000E+0	4.7088E+4
1.2772E+2	8.3333E+1	3.9977E+2	0.0000E+0	4.7088E+4
1.2822E+2	8.2750E+1	4.0183E+2	0.0000E+0	4.7088E+4
1.2872E+2	8.2667E+1	4.0025E+2	0.0000E+0	4.7088E+4
1.2922E+2	8.2783E+1	3.9930E+2	0.0000E+0	4.7088E+4
1.2972E+2	8.3700E+1	4.0147E+2	0.0000E+0	4.7088E+4
1.3022E+2	8.2917E+1	4.0108E+2	0.0000E+0	4.7088E+4
1.3072E+2	8.3550E+1	4.0000E+2	0.0000E+0	4.7088E+4
1.3122E+2	8.3300E+1	3.9997E+2	0.0000E+0	4.7088E+4
1.3172E+2	8.3083E+1	4.0217E+2	0.0000E+0	4.7088E+4
1.3222E+2	1.3103E+2	4.0257E+2	0.0000E+0	4.7088E+4
1.3272E+2	8.4333E+1	4.0522E+2	0.0000E+0	4.7088E+4
1.3322E+2	8.0517E+1	4.0193E+2	0.0000E+0	4.7088E+4
1.3372E+2	8.0350E+1	4.0305E+2	0.0000E+0	4.7088E+4
1.3422E+2	8.0700E+1	4.0213E+2	0.0000E+0	4.7088E+4
1.3472E+2	8.0850E+1	4.0115E+2	0.0000E+0	4.7088E+4
1.3522E+2	7.9750E+1	4.0335E+2	0.0000E+0	4.7088E+4
1.3572E+2	7.9483E+1	4.0285E+2	0.0000E+0	4.7088E+4
1.3622E+2	8.0667E+1	4.0280E+2	0.0000E+0	4.7088E+4
1.3672E+2	8.1167E+1	4.0453E+2	0.0000E+0	4.7088E+4
1.3722E+2	8.2267E+1	4.0217E+2	0.0000E+0	4.7088E+4
1.3772E+2	8.1067E+1	4.0233E+2	0.0000E+0	4.7088E+4
1.3822E+2	8.1300E+1	4.0240E+2	0.0000E+0	4.7088E+4
1.3872E+2	7.9667E+1	3.9952E+2	0.0000E+0	4.7088E+4
1.3922E+2	8.1200E+1	4.0263E+2	0.0000E+0	4.7088E+4
1.3972E+2	8.0867E+1	4.0163E+2	0.0000E+0	4.7088E+4
1.4022E+2	8.2083E+1	4.0112E+2	0.0000E+0	4.7088E+4
1.4072E+2	8.1050E+1	4.0378E+2	0.0000E+0	4.7088E+4
1.4122E+2	8.0800E+1	4.0132E+2	0.0000E+0	4.7088E+4
1.4172E+2	8.1800E+1	4.0522E+2	0.0000E+0	4.7088E+4
1.4222E+2	8.0433E+1	4.0538E+2	0.0000E+0	4.7088E+4
1.4272E+2	8.1800E+1	4.0243E+2	0.0000E+0	4.7088E+4
1.4322E+2	8.1100E+1	4.0100E+2	0.0000E+0	4.7088E+4
1.4372E+2	8.1833E+1	4.0413E+2	0.0000E+0	4.7088E+4
1.4422E+2	8.1650E+1	4.0408E+2	0.0000E+0	4.7088E+4
1.4472E+2	8.1583E+1	4.0228E+2	0.0000E+0	4.7088E+4
